datasetKey	publishingCountry	occCount	datasetTitle	percentNN	distanceNN	countNN	uniqueLatLon	lastUpdated	numberSampled
d0b60b3b-b0ae-47b5-bcaa-eb05d86c6c55	GB	2490	Distribution of Bats in Greater Manchester	0.862068965517241	0.09	25	29	2018-09-13	1000
d0d734c0-14f5-4f70-b915-5740cce60b07	MX	5811	Especies silvestres de nopales mexicanos	0.0906148867313916	0.02	28	362	2018-09-13	1000
d0d7ddf4-c5c9-4049-b6a5-9130eadc014a	MX	7221	Diversidad y distribución mastofaunística en las regiones prioritarias para la conservación del estado de Oaxaca	0.207547169811321	0.03	11	76	2018-09-13	1000
d0e09c39-ec7a-4821-8232-027f8e56e302	NO	37465	SEAPOP - Last observation per locality in breeding season	0.185840707964602	0.02	42	418	2018-09-13	1000
d0e133c0-6c8a-11de-8226-b8a03c50a862	AU	84825	Queen Victoria Museum Art Gallery provider for OZCAM	0.146341463414634	0.02	12	91	2018-09-13	1000
d0e4fd1c-171e-4e75-a539-324bfbd82ec0	FR	29751	Société_Française_d'Odonatologie_2017_12_18	0.827586206896552	0.09	48	58	2018-09-13	1000
d0e7eba3-d939-4a68-a13d-66c17dafeedb	FR	3272	Mammifères marins Guadeloupe Antilles françaises (AET). Suppléments	0.952380952380952	0.09	20	21	2018-09-13	1000
d0e9b7eb-29a9-4695-bb13-22585df648a5	US	50430	TPWD HARC Texas Coastal Fisheries Aransas Bay Trawl	0.954545454545455	0.02	21	127	2018-09-13	1000
d0fe126a-062c-45e4-ae9e-4fd44f6265db	FR	4649	Inventaire National du Patrimoine Naturel : Flore de Sologne	1	0.09	73	73	2018-09-13	1000
d149c0a9-6912-4892-aff1-cf3e7b2aa82a	DE	171	Butterflies 2008	0.416666666666667	0.02	5	27	2018-09-13	1000
d15c4775-92dd-48fa-88d4-1b26b957d941	ES	964	Banco de Germoplasma del Real Jardín Botánico Juan Carlos I	0.213675213675214	0.02	25	195	2018-09-13	1000
d18935d7-260c-4633-af39-7eb7ee6f1e14	FR	8371	Bibliographique de la faune, la flore et la fonge de France métropolitaine et outre-mer	0.310344827586207	0.09	54	174	2018-09-13	1000
d18e2338-0455-48b3-a85a-bd5e8de66b75	GB	28	Seasearch Crawfish, Palinurus elephas, Surveys	0.0909090909090909	0.88	2	27	2018-09-13	1000
d19b5274-f6ce-4f54-86a6-a9f3daa3309d	CO	565	Colección Zoológica Universidad del Tolima (CZUT) - Arácnidos	0.5	0.02	2	21	2018-09-13	1000
d1a140e9-9a14-432b-bdb2-4ebf8bc0f662	GB	1092	Nottinghamshire Biodiversity Action Group Japanese Knotweed Survey	0.62	0.02	31	874	2018-09-13	1000
d1ace6d5-cb8f-486b-8dbc-127bb1d679c1	MX	50870	Apoyo para la infraestructura de la colección de artrópodos con y sin importancia médica del Laboratorio estatal de Salud Pública del estado de Guanajuato	0.221153846153846	0.02	23	121	2018-09-13	1000
d1b99d30-ca95-4c1e-8acf-47d4059941c5	AU	637	RV Investigator Voyage IN2017_T01 Seabird Observations, Australia (2017)	0.291139240506329	0.02	46	441	2018-09-13	1000
d1bb9ca1-95c3-453a-9ff2-2ee2e4ad6a62	MX	4978	Incremento de los bancos florístico y etnobotánico de la Península de Yucatán	0.315508021390374	0.02	59	187	2018-09-13	1000
d1c13016-51c4-4819-8e4d-56b2082baab4	NO	214	Lichen collection, Norwegian Forest and Landscape Institute	0.115384615384615	0.02	3	32	2018-09-13	1000
d1c97ebf-2083-4306-aa82-85735b7d079e	FR	6119	Données des collections de cnidaires du MNHN	0.672131147540984	0.09	82	122	2018-09-13	1000
d1d43406-4711-4ed9-a827-38f7b26311ab	GB	98	HBRG Cotula alpina Dataset	0.25	0.09	2	71	2018-09-13	1000
d1d43c63-6b44-472d-8369-8293eca75991	BR	21947	MPUC - Herbário do Museu da Pontifícia Universidade Católica do Rio Grande do Sul	0.117647058823529	0.06	8	84	2018-09-13	1000
d1df9105-e008-4f51-8506-3ade0f3f9a28	FR	608	Données naturalistes (Rhopalocères et Zygènes) de Benoit DUHAZÉ (données récoltées en tant que bénévole)	0.7	0.09	35	50	2018-09-13	1000
d1f09cf2-268a-4373-ba32-f45c17613055	FR	36613	Inventaire National du Patrimoine Naturel : Amphibiens et Reptiles de France (Enquête 1)	0.384408602150538	0.09	286	744	2018-09-13	1000
d2123780-15e2-4723-b63c-9f9a53643837	CR	1764	Arachnida of Costa Rica (INBio)	0.240437158469945	0.02	44	371	2018-09-13	1000
d2175301-670b-4f99-ad87-f47b190d1e9c	VE	4109	South Caribbean Diversity	0.172413793103448	0.09	5	70	2018-09-13	1000
d2278c93-6510-46a8-9792-d794765b4167	CO	5162	Biodiversidad de un bosque seco tropical del Valle Medio del río Magdalena: evaluación integrada a través de multitaxones	0.5	0.07	1	155	2018-09-13	1000
d22863c3-aff9-4f91-b727-dc3ece083694	MX	824	Diversidad del ictioplancton en las lagunas Madre y Almagre, Tamaulipas, y laguna de Tampamachoco, Veracruz	0.352941176470588	0.02	6	98	2018-09-13	1000
d22f7b9a-d2d5-42d2-8b44-adb09b338a25	NZ	48	The New Zealand triplefin Grahamina signata (Teleostei; Tripterygiidae): A junior synonym of G.gymnota from Tasmania	0.0833333333333333	0.15	3	40	2018-09-13	1000
d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	114378	BHCB - Herbário da Universidade Federal de Minas Gerais	0.19672131147541	0.02	12	327	2018-09-13	1000
d2763a38-ac56-4773-a264-d272745a2e12	FR	230	Données 2016 de l'Observatoire de la Biodiversité des Forêts	0.416666666666667	0.09	25	60	2018-09-13	1000
d2763a38-ac56-4773-a264-d272745a2e12	FR	230	Données 2016 de l'Observatoire de la Biodiversité des Forêts	0.416666666666667	0.09	25	60	2018-09-13	1000
d27aa0d9-dd46-4fa4-b6c8-c7283c67dd1d	NL	68939	European Invertebrate Survey (EIS-NL) - Orthoptera Observations	0.451612903225806	0.09	28	62	2018-09-13	1000
d27fd37e-a619-4326-b294-b3661bee57fe	NO	847	HARPOST - Hoppekreps og muslingkreps	0.0955631399317406	0.04	28	407	2018-09-13	1000
d29c7c1b-b9f5-4969-8e50-55019e2916e5	CI	760	Données d'occurrence de l'Herbier de l'Université Jean Lorougnon Guédé	1	0.42	2	239	2018-09-13	1000
d29d79fd-2dc4-4ef5-89b8-cdf66994de0d	NO	228495	Vascular plant herbarium, NTNU University Museum	0.20253164556962	0.03	16	653	2018-09-13	1000
d2ccf2da-abfb-4762-bb37-64d139d29b00	DE	98	SuLaMa Microcebus griseorufus occurence data	1	0.03	2	86	2018-09-13	1000
d30a617e-cac3-470c-a070-601376f45d6b	NO	36632	imr_mareano_grab	0.4	0.32	2	35	2018-09-13	1000
d3130e9c-8587-4545-baea-6e72876bb50c	FR	244406	Carnet B Lorraine	0.775280898876405	0.09	69	89	2018-09-13	1000
d3299805-ea6d-421d-a0b4-13a3daab3b1d	CO	447	Orthoptera del Museo de Entomología de la Universidad del Valle	0.13953488372093	0.03	6	51	2018-09-13	1000
d341a0bf-5a1e-44dd-adb8-f52e27f74b41	GB	15293	Leicestershire Bryophyte Data	0.585365853658537	0.02	48	82	2018-09-13	1000
d34738d4-f096-4781-8156-14e782a2ee1e	AU	5721	CSIRO, Catch records from eddy studies off the New South Wales coast, Australia 1979-1980	0.205882352941176	0.04	7	36	2018-09-13	1000
d3484430-8876-11dd-986c-b8a03c50a862	NZ	23593	New Zealand Biodiversity Recording Network	0.155172413793103	0.03	9	140	2018-09-13	1000
d34ed8a4-d3cb-473c-a11c-79c5fec4d649	NO	1218925	Vascular Plants, Field notes, Oslo (O)	0.555555555555556	0.02	15	46	2018-09-13	1000
d3725a3d-5a5e-4cca-b95b-866905b1ae04	MX	3546	Incorporación a la base de datos de CONABIO del material de la Colección Halffter (Coleoptera: Scarabaeinae)	0.181818181818182	0.72	2	98	2018-09-13	1000
d3aa0bbe-b7f7-47fc-bd82-952c7cb24355	CA	4551	University of Alberta Freshwater Invertebrate Collection (UAFIC)	0.0923076923076923	0.07	6	65	2018-09-13	1000
d3ba75d5-1382-440f-8f79-c45d8e3e69be	CO	5148	Colección de Reptiles - Museo de Herpetología de la Universidad de Antioquia	0.195945945945946	0.03	29	327	2018-09-13	1000
d3bb4a63-7277-482c-b1e3-413301720130	NZ	1222	Scientific Results of the New Zealand Government Trawling Expedition, 1907	0.103092783505155	0.06	10	97	2018-09-13	1000
d3c2030c-3017-4652-a718-24a40fbb0137	MX	112	Implementación del programa de monitoreo del cocodrilo del pantano (Crocodylus moreletti) México-Belice-Guatemala: región de coordinación MXRC2-Golfo Centro, Veracruz centro y norte Oaxaca [Temporada 2013]	0.5	0.02	2	101	2018-09-13	1000
d3c8efbc-e246-4e52-b2d5-6fdae499b48b	BJ	10000	Evaluation de la dynamique de la flore aquatique au Bénin en association avec les espèces envahissantes Pistia stratioides et Eichhornia crassipes. Data mobilized in the framework of JRS Biodiversity Foundation funded project	0.7	0.02	7	33	2018-09-13	1000
d3d38190-0c13-11df-b8c6-b8a03c50a862	BE	27810	Collection of saproxylic and xylobiont Beetles	0.493975903614458	0.05	82	166	2018-09-13	1000
d3e6fa33-75a8-481b-bae4-7bafd683da67	AU	2657	Database of Australasian Vertebrate Occurrences	0.0833333333333333	0.09	11	132	2018-09-13	1000
d40e93a3-63fe-4c2f-be30-af21d4b66a95	CL	6686	Observaciones de Especies Silvestres (by Charif Tala)	0.266666666666667	0.07	4	76	2018-09-13	1000
d415c253-4d61-4459-9d25-4015b9084fb0	US	3451374	The New York Botanical Garden Herbarium (NY)	0.106666666666667	0.02	8	123	2018-09-13	1000
d431798d-c432-41f3-98f4-a76b73f8b773	DE	124	(Table S1) Distribution of Florisphaera profunda in surface sediment samples	0.129032258064516	0.14	16	124	2018-09-13	1000
d435e038-1f0a-4007-9429-4e55e71428e7	DK	1031	ConDidact Citizen Science Surveys - Spiders 2011	0.241935483870968	0.02	30	734	2018-09-13	1000
d4368fa0-ffbe-4cb8-8e32-7bb902e3656d	UA	227	Data on cetacean strandings (1999 - 2014) on the Ukrainian coast of the Black Sea and the Sea of Azov and adjoining areas	0.375	0.02	3	127	2018-09-13	1000
d44f84b0-e947-11e2-961f-00145eb45e9a	DE	610	Culture Collection of Microalgae and Zygnematophyceae Collection Hamburg (MZCH-SVCK)	0.0760869565217391	0.04	14	188	2018-09-13	1000
d45b8e8a-1f32-40b0-a132-bd690bd90b30	DE	19372	ZFMK Hymenoptera collection	0.185840707964602	0.02	21	127	2018-09-13	1000
d46b37d6-c4d1-4bb9-abbf-5f8a16f45c04	AR	872	Colección de Entomología - Hymenoptera - Parasitica	0.043010752688172	0.1	4	118	2018-09-13	1000
d481ac84-37d2-418a-8b59-d82269a188a9	FR	1950	ant-plant_symbioses	0.333333333333333	0.02	48	620	2018-09-13	1000
d499aef2-b1d9-4890-aeb3-5f0d1237b513	US	66983	AUM Fish Collection	0.194444444444444	0.02	7	82	2018-09-13	1000
d4aa2255-f927-4220-af22-2958298733b7	ES	1709819	Sistema de Información de la vegetación Ibérica y Macaronésica	0.447129909365559	0.09	296	662	2018-09-13	1000
d4ba9607-189b-4c35-af5c-0b6ca3a54d50	CO	3093	Establecimiento de un área protegida en el Alto y Bajo Calima, área clave de biodiversidad en el Valle del Cauca, Colombia	1	0.04	1	208	2018-09-13	1000
d4bce7d2-6c5e-44c6-9382-20f130baa129	NZ	2128	Freshwater Pest Plants	0.225201072386059	0.02	84	753	2018-09-13	1000
d4eb19bc-fdce-415f-9a61-49b036009840	GB	19929	Global compendium of Aedes aegypti occurrence	0.0466666666666667	0.17	35	839	2018-09-13	1000
d4f0993a-0f72-445e-8d5c-1b685e5268b1	FR	14003	Données naturalistes de Patrick HAFFNER	0.390243902439024	0.09	16	41	2018-09-13	1000
d510984b-1cf9-43ba-94d0-a949f43d82f8	AU	1322	Records from the South Australian Seed Conservation Centre	0.185714285714286	0.02	78	827	2018-09-13	1000
d52b82ef-d3b9-47e3-802b-5725659812a6	CO	891	Caracterización biológica de la ventana de biodiversidad municipio de Filandia, Quindío, Colombia	0.5	0.02	3	54	2018-09-13	1000
d52d01f6-7472-4dbf-9ea8-a33c343255ac	DK	1116766	Vegetation data from protected areas in Denmark (§ 3 in the Danish Nature Protection Act)	0.115384615384615	0.09	3	107	2018-09-13	1000
d5312bc2-819b-11e2-bad2-00145eb45e9a	DE	16282	Atlas der Raubfliegen Deutschlands - database	0.243859649122807	0.1	139	600	2018-09-13	1000
d53ee09e-8458-4130-a337-6071e3a81726	ES	2877	Listado anotado de los tiburones, rayas y quimeras (Chondrichthyes, Elasmobranchii, Holocephali) de México	0.141891891891892	0.02	63	486	2018-09-13	1000
d53f3b70-2fe9-11de-816f-b8a03c50a862	PL	6478	National System of Protected Areas in Poland - Animals	0.0790513833992095	0.03	20	296	2018-09-13	1000
d54974b5-c680-44fa-b82a-9f84148d46b5	MX	338	Código de barras genético de cinco grupos críticos de la flora de México	0.0828025477707006	0.02	13	178	2018-09-13	1000
d5513e5a-a470-4eaa-bff3-c41ff26f102a	MX	636	Ecología y manejo de ungulados cinegéticos en el sur de Baja California Sur	0.769230769230769	0.02	10	36	2018-09-13	1000
d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2214	White shark tagging off New Zealand	0.117903930131004	0.03	108	986	2018-09-13	1000
d575bb70-0830-43b6-8974-6f25529fc26f	GB	62428	Microlepidoptera of Glamorgan	0.535714285714286	0.02	45	84	2018-09-13	1000
d57e08b7-391c-44fd-bdcd-0694f7e223a3	GB	782	Stonefly (Plecoptera) records from Britain and Ireland, via iRecord	0.226666666666667	0.02	51	365	2018-09-13	1000
d592283b-b00e-4a39-9499-289842ccddf1	AR	7443	Free-living marine Nematodes from San Antonio bay (Río Negro, Argentine) 2009.	1	0.59	1	36	2018-09-13	1000
d5b5787f-001d-4556-bb41-ff475bfcb913	AU	126	Kelp rafts in the Southern Ocean	0.0420168067226891	0.42	5	119	2018-09-13	1000
d5bb611e-54b0-4d6d-ab8f-adc2fa6edc96	MX	4188	Las monocotiledóneas mexicanas, una sinopsis florística. Parte II	0.137724550898204	0.02	46	470	2018-09-13	1000
d5bfc162-8621-4f3c-85b3-0965b475c81b	FR	121	Données d'observations de cétacés par le GECEM de 2009 à 2012	0.816326530612245	0.09	40	49	2018-09-13	1000
d5cb0742-0160-49f7-b942-27292ee93969	JP	4020	Bryophyte specimens of Toyama Science Museum	0.552238805970149	0.02	37	67	2018-09-13	1000
d5cc76e9-ccff-4759-b442-9917c1faaa88	GB	1555	Countryside Council for Wales - Bat Roosts Database - Pembrokeshire	0.466666666666667	0.02	21	82	2018-09-13	1000
d5e61920-9863-4fc3-8e5a-80f0c7bfe640	NL	152565	Natural History Museum Rotterdam (NL) - Insecta collection	0.102803738317757	0.04	11	138	2018-09-13	1000
d5fafa95-7de2-48c0-bf10-3480bcca4a2b	US	57106	NCSM Herpetology Collection	0.219251336898396	0.02	41	716	2018-09-13	1000
d603329b-9cfa-4238-8509-c28432bf1c9d	MX	288	Conocimiento de la diversidad y distribución actual del maíz nativo y Tripsacum en el estado de Tamaulipas	0.212389380530973	0.03	24	198	2018-09-13	1000
d60abc0b-d936-40eb-a696-d54b9499e493	CO	587	Caracterización biológica de la ventana de biodiversidad enclave Atuncela, municipio de Dagua, Valle del Cauca	0.666666666666667	0.02	2	63	2018-09-13	1000
d6172663-73c4-4dfa-b483-36f454936a37	FR	11260	Données naturalistes de Pierre FRAPA	0.457142857142857	0.09	16	35	2018-09-13	1000
d6ab787f-5007-4af8-9bab-fad25eaf8aa4	GN	45	Espèces menacées de la Guinée forestière extraites dans la base de données de CRRA Sérédou Macenta, IRAG	0.3	0.02	3	29	2018-09-13	1000
d6be921e-a764-4fb6-b208-0665e87d5120	MX	6330	Atlas de coleópteros Scarabaeoidea de México	0.0952380952380952	0.02	10	105	2018-09-13	1000
d6cc311c-c5ab-4f23-9a20-10514f9eb9c4	US	192981	USGS Nonindigenous Aquatic Species database	0.189759036144578	0.02	63	507	2018-09-13	1000
d6d2c5f8-6284-4e38-becb-4cf88de050b1	FR	35748	Inventaire National du Patrimoine Naturel : Insectes Coléoptères Scarabéidés Laparostici de France	0.398954703832753	0.09	229	574	2018-09-13	1000
d6fa86b9-8906-4622-9ebc-24d393c9ac12	CR	8913	Wilson Botanical Garden - Las Cruces Biological Station	0.458333333333333	0.02	11	145	2018-09-13	1000
d71abe29-0cc7-451c-9eaf-42514a361885	BR	5266	SLUI - Herbário Rosa Mochel	0.140625	0.03	9	134	2018-09-13	1000
d74a4963-4f71-45a5-82ca-1d81d1ce4321	FR	2387	The French Collection of Medicago truncatula	0.0596026490066225	0.07	18	312	2018-09-13	1000
d74d5b23-922d-40ff-9120-eb742d1d66f6	NO	76124	Lichen field notes, Oslo (O)	0.108695652173913	0.07	5	130	2018-09-13	1000
d74f14ea-0bd6-42e9-b62e-e490b21a9ab4	MX	2088	Actualización de la base de datos de helmintos parásitos de peces de agua dulce de México	0.166666666666667	0.06	4	24	2018-09-13	1000
d75b0b4c-8f43-4bc2-8bcd-65f9e5419cd1	GB	18438	PlantTracker data from 2012 onwards	0.166666666666667	0.02	31	993	2018-09-13	1000
d75ef2bb-a01a-4899-8bca-d70421343f27	CO	1276	Escarabajos coprófagos (Scarabaeidae: Scarabaeinae) del eje cafetero Colombiano	0.3	0.02	6	54	2018-09-13	1000
d762b508-7a70-441b-94ad-48fd77593275	US	38343	Denver Museum of Nature & Science - Arachnology	0.118279569892473	0.02	22	315	2018-09-13	1000
d7637c95-30e6-4444-a0a3-d2d32c7bf1a6	FR	234	Loup 2012 présence occasionnelle communale (réseau Loup-Lynx ONCFS)	0.672043010752688	0.09	125	186	2018-09-13	1000
d7c78847-d662-44c4-a550-5a812dbcc71b	ES	27476	Universidad de Navarra, Herbarium: PAMP-Vascular Plants	0.211805555555556	0.02	61	407	2018-09-13	1000
d7cc19ba-7785-4131-ab63-3328a99ecfab	FR	1016612	Données d'observation flore du réseau des CBN issues du système d'information de la FCBN	0.5	0.09	73	146	2018-09-13	1000
d7cfd2ed-8af4-427f-a16e-eb66b7e2c419	CA	11129	Royal Ontario Museum Fungarium (TRTC)	0.147058823529412	0.03	20	200	2018-09-13	1000
d7e36e03-340d-4cba-904c-a2a3e662d3cd	NO	11273	Ecofact	0.241379310344828	0.02	7	344	2018-09-13	1000
d82d5a18-0428-4e52-be16-f509153e8126	BR	185469	UB - Herbário da Universidade de Brasília	0.131147540983607	0.02	8	183	2018-09-13	1000
d85e9305-e0e5-4e95-b7b0-e87a0488db85	FR	5203	Enquête nationale participative sur l'écureuil roux	0.556574923547401	0.09	364	654	2018-09-13	1000
d87e8fe8-0746-479c-bdfb-3db6857ab24b	CO	1450	Colección Zoológica de la Universidad del Tolima (CZUT) - Ornitología	0.257575757575758	0.02	17	182	2018-09-13	1000
d89c884f-0661-4ceb-a531-ceae2374b915	FR	2887	Enquête participative "Lichens forestiers d'Auvergne et du Massif Central"	0.711442786069652	0.09	143	201	2018-09-13	1000
d89cea06-d8c0-4b79-958a-fc9adcf161cf	FR	11119	Données naturalistes d'Anthony TURPAUD	0.923076923076923	0.09	36	39	2018-09-13	1000
d8ad40fb-908b-462c-a21c-88fecad83389	FR	27717	Données naturalistes de Arnaud HORELLOU	0.309734513274336	0.09	35	113	2018-09-13	1000
d8b06df0-81b3-41c9-bcf8-6ba5242e2b95	NA	6164	Antarctic, Sub-Antarctic and cold temperate echinoid database	0.111979166666667	0.02	43	538	2018-09-13	1000
d8b9c36d-c983-4b3e-a278-bbb013b5d117	VU	120	Priority Invasive Species in Tafea Province, Vanuatu	0.5	0.02	3	34	2018-09-13	1000
d8c540f5-bb74-4748-9634-034ccd8ec52b	FR	26185	Données de Mammifères enregistrées dans BazNat - Lot 1	0.796380090497738	0.09	176	221	2018-09-13	1000
d8c58000-4a98-11de-a76e-b8a03c50a862	BE	23300	Central African Plants	0.155797101449275	0.02	43	331	2018-09-13	1000
d8dbe442-093d-4fea-9fbb-d92cd12202f8	FR	3081	Flore des Pyrénées	0.902439024390244	0.09	111	123	2018-09-13	1000
d8e04473-fa8f-4479-96ea-cb00e991bf2b	FR	528	Données Rhopalocères et Zygènes du GIRAZ - export réalisé pour le pré-Atlas régional en  2016	0.697674418604651	0.09	90	129	2018-09-13	1000
d8ee1839-f1f6-40e0-9326-5388018ee1e0	DE	3415	Plants, herbivores and their natural enemies along a grassland management gradient 2008	0.333333333333333	0.02	9	81	2018-09-13	1000
d8f221d7-a4e6-4d45-9296-b3836893bee1	ZM	585	Livingstone Museum Bat Collection	0.146067415730337	0.02	13	141	2018-09-13	1000
d8f60448-42c4-489c-8910-d8f0b58b24b1	MX	1549	Actualización de la Colección de Collembola de México y ácaros edáficos. Catálogo de oribátidos de México	0.062111801242236	0.05	10	196	2018-09-13	1000
d921f444-3029-4ff9-876f-4bd412b1d3e4	FR	4309	Données naturalistes de Ségolène FAUSTEN	0.52	0.09	13	25	2018-09-13	1000
d9474ec2-061c-4858-bfdd-e10ba6aca397	FR	17014	The Hemiptera collection (EH) of the Muséum national d'Histoire naturelle (MNHN - Paris)	0.151515151515152	0.02	10	73	2018-09-13	1000
d950dc2d-e45c-4b3d-9a8d-bb46fa933493	GB	33	Bedfordshire Stylops (BNHS) - 1930-1971	0.391304347826087	0.02	9	23	2018-09-13	1000
d9522343-146c-4d6b-b312-543d4d8ca0e8	CA	85747	Green Plant Herbarium (TRT)	0.257668711656442	0.02	42	570	2018-09-13	1000
d955ca78-2292-462e-91e2-680b332028b3	CO	115	Mamíferos de los Parques Ecológicos Distritales de Humedales de Bogotá, D.C.	1	0.02	2	80	2018-09-13	1000
d962a7dc-2183-4824-bb88-5e0ba14ec62d	NL	684769	Naturalis Biodiversity Center (NL) - Mollusca	0.0952380952380952	0.1	4	126	2018-09-13	1000
d97d8a15-3b12-4519-92bf-e4cf9e764514	NA	9254	Arctic Marine Fish Museum Specimens	0.0764119601328904	0.02	23	354	2018-09-13	1000
d981c07d-bc43-40a2-be1f-e786e25106ac	CO	1503	Peces de la cuenca alta y media del río Bita, Vichada (Colombia)	0.6	0.02	6	40	2018-09-13	1000
d9870517-1d50-45f0-831c-a783922c22d3	FR	717	Enquête DREAL Auvergne Ecrevisses	0.891566265060241	0.09	148	166	2018-09-13	1000
d9adcc59-5362-43ec-ab95-8d8e1b4fdfa2	FR	708	Occurrences des observations de la campagne REMMOA Guyane (2008)	0.242587601078167	0.02	90	689	2018-09-13	1000
d9bceb64-0334-43e8-868e-72d4cd506ca1	MX	4573	Base de datos de nombres técnicos o de uso común en el aprovechamiento de los agaves en México	0.0727272727272727	0.17	4	55	2018-09-13	1000
d9bf2980-8230-4681-9929-dff323aefb58	NC	2444	SPC PROCFish/C Fish Observations Tonga 2008	0.777777777777778	0.02	14	27	2018-09-13	1000
d9c45240-9ebf-4c26-a15a-98006e553e63	DE	170	Thistles and numbers of observed invertebrates, fungi and damage types	0.347826086956522	0.03	8	82	2018-09-13	1000
d9e024f5-dec1-4b96-abe3-ee29f06100cb	GB	557	Corn bunting breeding distribution in Scotland	0.64041095890411	0.02	187	393	2018-09-13	1000
d9e6df9f-4d2f-4450-b730-e9070e9fab06	FR	51113	Atlas des Orthoptères et Mantides de France métropolitaine	0.55	0.09	44	80	2018-09-13	1000
d9ebe5c6-0295-487b-8c26-3f2ff626fce3	AU	15534	Surveys of Octocoral communities, benthic cover and environmental factors on coral reefs of the Great Barrier Reef, Australia (1996 to present)	0.444444444444444	0.02	4	28	2018-09-13	1000
d9f88728-5c0d-4fbe-a0ef-9559c2d9bf46	MX	3126	Florística de las gramíneas de Chihuahua	0.131428571428571	0.02	23	214	2018-09-13	1000
da18c4ac-e5aa-4caf-915b-e6a86a01705d	FR	12761	Données naturalistes de Franck NOEL	0.655172413793103	0.09	95	145	2018-09-13	1000
da1c5803-9ceb-4b4b-96ae-5818471d4a5f	MX	1012	Elasmobranquios mexicanos	0.0914285714285714	0.05	16	177	2018-09-13	1000
da216795-b3ad-41c2-ac4e-3d8faf4743d2	FR	223320	Inventaire National du Patrimoine Naturel : Flore du Massif Armoricain	0.768627450980392	0.09	196	255	2018-09-13	1000
da27a3b0-5b28-4e4a-9742-dfc77a1e539f	JP	2204	Crustacea specimens of Ryukyu University Museum (Fujukan)	0.290909090909091	0.02	16	132	2018-09-13	1000
da2f43fd-ac8c-424b-bc98-273573b0b7e3	MX	1272	Actualización de bases de datos de invertebrados (Rotifera, Cladocera y Copepoda) y peces	0.135135135135135	0.05	15	124	2018-09-13	1000
da5fcfbd-25a3-4af7-8cb5-c8f2c15a83a9	MX	14275	Actualización de la base de datos de hongos macroscópicos de Jalisco	0.192982456140351	0.03	22	149	2018-09-13	1000
da6a07ed-9eee-460d-9448-910f542c1a7b	FR	74234	The crustaceans collection (IU) of the Muséum national d'Histoire naturelle (MNHN - Paris)	0.296296296296296	0.02	32	207	2018-09-13	1000
da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa	BR	34656	PEUFR - Herbário Professor Vasconcelos Sobrinho	0.136363636363636	0.06	18	184	2018-09-13	1000
da90017f-41d6-4bfa-a7bc-af50c80e90a2	NL	24786	Nijmegen Natural History Museum (NL) - Entomological Collection	0.25	0.02	23	163	2018-09-13	1000
daae5a66-7bb4-4431-ac3c-a1bf70ca3407	GB	78612	Stackpole National Nature Reserve Species Inventory and Ad-hoc Sightings from Across Pembrokeshire	0.5	0.1	3	85	2018-09-13	1000
dab43f30-58ba-11dd-89f0-b8a03c50a862	TZ	72	Amaranthaceae Observations Tanzania and Kenia	0.132352941176471	0.02	9	68	2018-09-13	1000
dab5a4c8-2dd8-48cc-8960-4be487d8995a	AU	5187	Satellite tagging of female hawksbill sea turtles (Eretmochelys imbricata) nesting on Groote Eylandt, Northern Territory, 2009-2011	0.0909090909090909	2.22	2	794	2018-09-13	1000
dad6253c-be06-4626-9b95-d48823137ced	NL	157978	Vogeltrekstation (NL) - Historical Data on Timing of Ringing of Nestling Birds	0.135593220338983	0.06	8	59	2018-09-13	1000
dad84e72-95f7-4709-b564-72a4429942b1	AU	1834	The Great Koala Count South Australia	0.426470588235294	0.02	29	931	2018-09-13	1000
db09684b-0fd1-431e-b5fa-4c1532fbdb14	TW	46416	The Taiwan Roadkill Observation Network Data Set.	0.386138613861386	0.02	117	957	2018-09-13	1000
db0a80b1-f4cc-4a48-a079-f293acb5a043	DK	2592	ConDidact Citizen Science Surveys - Spiders 2014	0.248275862068966	0.02	36	837	2018-09-13	1000
db0fb078-4134-4dbd-893a-cf7749d33929	CO	4982	Registros biológicos de especies de fauna vertebrada terrestre en las centrales de San Carlos y Jaguas - 2007	0.833333333333333	0.02	5	23	2018-09-13	1000
db1abc39-7b60-4103-815d-820fa37cb62b	GB	74334	Environment Agency Rare and Protected Species Records	0.254794520547945	0.02	93	491	2018-09-13	1000
db352498-98f4-4bc2-8bd9-26234ac48659	FR	6718	Données naturalistes de Nathalie DEVEZEAUX	0.340136054421769	0.09	100	294	2018-09-13	1000
db3c013f-00d0-4146-be65-86e89cbf1436	MZ	1164	Mozambique Endemic and Near-Endemic Red Listed Plant Species	0.197368421052632	0.02	60	868	2018-09-13	1000
db3ec909-ba40-40f6-af20-8b0b00750f71	JP	79745	Fixed Point Survey for Shorebirds of the family Scolopacidae and Charadriidae	0.103448275862069	0.02	6	61	2018-09-13	1000
db44543f-c1f5-4241-b9ab-1ed1c1b4ece1	BR	2416	ZUEC-AVE - Coleção de Aves do Museu de Zoologia da UNICAMP	0.0754716981132075	0.06	8	130	2018-09-13	1000
